Geography,FIPS,Race,Cause,Age,Sex,Deaths,Source,Percent,Group
DeKalb,13089,Selected Races Total,Infections of Kidney,Selected Ages Total,Selected Sexes Total,1.0,Georgia,0.022988505747126436,Georgia - DeKalb
DeKalb,13089,Selected Races Total,All Other Diseases of the Genitourinary System,Selected Ages Total,Selected Sexes Total,34.0,Georgia,0.7816091954022988,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Diseases of the Musculoskeletal System and Connective Tissue,Selected Ages Total,Selected Sexes Total,26.0,Georgia,0.5977011494252874,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Certain Conditions Originating in the Perinatal Period,Selected Ages Total,Selected Sexes Total,39.0,Georgia,0.8965517241379309,Georgia - DeKalb
DeKalb,13089,Selected Races Total,"Congenital Malformations, Deformations and Chromosomal Abnormalities",Selected Ages Total,Selected Sexes Total,23.0,Georgia,0.5287356321839081,Georgia - DeKalb
DeKalb,13089,Selected Races Total,SIDS,Selected Ages Total,Selected Sexes Total,2.0,Georgia,0.04597701149425287,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Motor Vehicle Crashes,Selected Ages Total,Selected Sexes Total,109.0,Georgia,2.505747126436782,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Falls,Selected Ages Total,Selected Sexes Total,44.0,Georgia,1.011494252873563,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Accidental Discharge of Firearms,Selected Ages Total,Selected Sexes Total,5.0,Georgia,0.11494252873563218,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Accidental Drowning and Submersion,Selected Ages Total,Selected Sexes Total,7.0,Georgia,0.16091954022988506,Georgia - DeKalb
DeKalb,13089,Selected Races Total,"Accidental Exposure to Smoke, Fire and Flames",Selected Ages Total,Selected Sexes Total,4.0,Georgia,0.09195402298850575,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Accidental Poisoning and Exposure to Noxious Substances,Selected Ages Total,Selected Sexes Total,154.0,Georgia,3.5402298850574714,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Suffocation,Selected Ages Total,Selected Sexes Total,25.0,Georgia,0.5747126436781609,Georgia - DeKalb
DeKalb,13089,Selected Races Total,All Other Unintentional Injury,Selected Ages Total,Selected Sexes Total,21.0,Georgia,0.4827586206896552,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Intentional Self-Harm (Suicide),Selected Ages Total,Selected Sexes Total,93.0,Georgia,2.1379310344827585,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Assault (Homicide),Selected Ages Total,Selected Sexes Total,127.0,Georgia,2.9195402298850577,Georgia - DeKalb
DeKalb,13089,Selected Races Total,Legal Intervention,Selected Ages Total,Selected Sexes Total,0.0,Georgia,0.0,Georgia - DeKalb
Fulton,13121,Selected Races Total,Septicemia,Selected Ages Total,Selected Sexes Total,131.0,Georgia,2.3099982366425675,Georgia - Fulton
Fulton,13121,Selected Races Total,Human Immunodeficiency Virus (HIV) Disease,Selected Ages Total,Selected Sexes Total,46.0,Georgia,0.8111444189737259,Georgia - Fulton
Fulton,13121,Selected Races Total,Tuberculosis,Selected Ages Total,Selected Sexes Total,6.0,Georgia,0.10580144595309468,Georgia - Fulton
Fulton,13121,Selected Races Total,Meningococcal Infection,Selected Ages Total,Selected Sexes Total,0.0,Georgia,0.0,Georgia - Fulton
Fulton,13121,Selected Races Total,Covid-19,Selected Ages Total,Selected Sexes Total,53.0,Georgia,0.9345794392523363,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasms of Lip, Oral Cavity, Pharynx, and Esophagus",Selected Ages Total,Selected Sexes Total,55.0,Georgia,0.9698465879033681,Georgia - Fulton
Fulton,13121,Selected Races Total,Malignant Neoplasm of Stomach,Selected Ages Total,Selected Sexes Total,36.0,Georgia,0.6348086757185681,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasms of Colon, Rectum and Anus",Selected Ages Total,Selected Sexes Total,133.0,Georgia,2.345265385293599,Georgia - Fulton
Fulton,13121,Selected Races Total,Malignant Neoplasms of Liver and Intrahepatic Bile Ducts,Selected Ages Total,Selected Sexes Total,64.0,Georgia,1.12854875683301,Georgia - Fulton
Fulton,13121,Selected Races Total,Malignant Neoplasm of Pancreas,Selected Ages Total,Selected Sexes Total,112.0,Georgia,1.9749603244577676,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasms of the Trachea, Bronchus and Lung",Selected Ages Total,Selected Sexes Total,244.0,Georgia,4.302592135425851,Georgia - Fulton
Fulton,13121,Selected Races Total,Malignant Melanoma of the Skin,Selected Ages Total,Selected Sexes Total,12.0,Georgia,0.21160289190618936,Georgia - Fulton
Fulton,13121,Selected Races Total,Malignant Neoplasm of the Breast,Selected Ages Total,Selected Sexes Total,116.0,Georgia,2.0454946217598304,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasm of the Cervix Uteri, Uterus, and Ovary",Selected Ages Total,Selected Sexes Total,86.0,Georgia,1.5164873919943573,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasm of Prostate, and Testis",Selected Ages Total,Selected Sexes Total,99.0,Georgia,1.7457238582260626,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasm of Bladder, Kidney, and Renal Pelvis",Selected Ages Total,Selected Sexes Total,63.0,Georgia,1.1109151825074943,Georgia - Fulton
Fulton,13121,Selected Races Total,"Malignant Neoplasms of Meninges, Brain and Other Parts of Central Nervous System",Selected Ages Total,Selected Sexes Total,46.0,Georgia,0.8111444189737259,Georgia - Fulton
Fulton,13121,Selected Races Total,Hodgkins Disease,Selected Ages Total,Selected Sexes Total,2.0,Georgia,0.03526714865103156,Georgia - Fulton
Fulton,13121,Selected Races Total,Leukemia,Selected Ages Total,Selected Sexes Total,41.0,Georgia,0.722976547346147,Georgia - Fulton
Fulton,13121,Selected Races Total,Anemias,Selected Ages Total,Selected Sexes Total,24.0,Georgia,0.4232057838123787,Georgia - Fulton
Fulton,13121,Selected Races Total,Diabetes Mellitus,Selected Ages Total,Selected Sexes Total,212.0,Georgia,3.7383177570093453,Georgia - Fulton
Fulton,13121,Selected Races Total,"All Other Endocrine, Nutritional and Metabolic Diseases",Selected Ages Total,Selected Sexes Total,194.0,Georgia,3.4209134191500614,Georgia - Fulton
Fulton,13121,Selected Races Total,Mental and behavioral disorders due to psychoactive substance use,Selected Ages Total,Selected Sexes Total,49.0,Georgia,0.8640451419502734,Georgia - Fulton
Fulton,13121,Selected Races Total,All Other Mental and Behavioral Disorders,Selected Ages Total,Selected Sexes Total,156.0,Georgia,2.750837594780462,Georgia - Fulton
Fulton,13121,Selected Races Total,Alzheimers Disease,Selected Ages Total,Selected Sexes Total,313.0,Georgia,5.51930876388644,Georgia - Fulton
Fulton,13121,Selected Races Total,Parkinsons Disease,Selected Ages Total,Selected Sexes Total,71.0,Georgia,1.2519837771116205,Georgia - Fulton
Fulton,13121,Selected Races Total,All Other Diseases of the Nervous System,Selected Ages Total,Selected Sexes Total,455.0,Georgia,8.02327631810968,Georgia - Fulton
Fulton,13121,Selected Races Total,"Essential (Primary) Hypertension and Hypertensive Renal, and Heart Disease",Selected Ages Total,Selected Sexes Total,456.0,Georgia,8.040909892435197,Georgia - Fulton
Fulton,13121,Selected Races Total,Acute Rheumatic Fever and Chronic Rheumatic Heart Diseases,Selected Ages Total,Selected Sexes Total,8.0,Georgia,0.14106859460412624,Georgia - Fulton
Fulton,13121,Selected Races Total,Ischemic Heart and Vascular Disease,Selected Ages Total,Selected Sexes Total,492.0,Georgia,8.675718568153764,Georgia - Fulton
Fulton,13121,Selected Races Total,Cerebrovascular Disease,Selected Ages Total,Selected Sexes Total,399.0,Georgia,7.035796155880797,Georgia - Fulton
Fulton,13121,Selected Races Total,Influenza,Selected Ages Total,Selected Sexes Total,9.0,Georgia,0.15870216892964203,Georgia - Fulton
Fulton,13121,Selected Races Total,Pneumonia,Selected Ages Total,Selected Sexes Total,63.0,Georgia,1.1109151825074943,Georgia - Fulton
Fulton,13121,Selected Races Total,Asthma,Selected Ages Total,Selected Sexes Total,17.0,Georgia,0.2997707635337683,Georgia - Fulton
Fulton,13121,Selected Races Total,All COPD Except Asthma,Selected Ages Total,Selected Sexes Total,177.0,Georgia,3.1211426556162936,Georgia - Fulton
Fulton,13121,Selected Races Total,Alcoholic Liver Disease,Selected Ages Total,Selected Sexes Total,43.0,Georgia,0.7582436959971787,Georgia - Fulton
Fulton,13121,Selected Races Total,All Other Chronic Liver Disease and Cirrhosis,Selected Ages Total,Selected Sexes Total,41.0,Georgia,0.722976547346147,Georgia - Fulton
Fulton,13121,Selected Races Total,"Nephritis, Nephrotic Syndrome and Nephrosis",Selected Ages Total,Selected Sexes Total,164.0,Georgia,2.891906189384588,Georgia - Fulton
Fulton,13121,Selected Races Total,Infections of Kidney,Selected Ages Total,Selected Sexes Total,4.0,Georgia,0.07053429730206312,Georgia - Fulton
Fulton,13121,Selected Races Total,All Other Diseases of the Genitourinary System,Selected Ages Total,Selected Sexes Total,40.0,Georgia,0.7053429730206313,Georgia - Fulton
Fulton,13121,Selected Races Total,Diseases of the Musculoskeletal System and Connective Tissue,Selected Ages Total,Selected Sexes Total,53.0,Georgia,0.9345794392523363,Georgia - Fulton
Fulton,13121,Selected Races Total,Certain Conditions Originating in the Perinatal Period,Selected Ages Total,Selected Sexes Total,34.0,Georgia,0.5995415270675366,Georgia - Fulton
Fulton,13121,Selected Races Total,"Congenital Malformations, Deformations and Chromosomal Abnormalities",Selected Ages Total,Selected Sexes Total,32.0,Georgia,0.564274378416505,Georgia - Fulton
Fulton,13121,Selected Races Total,SIDS,Selected Ages Total,Selected Sexes Total,11.0,Georgia,0.1939693175806736,Georgia - Fulton
Fulton,13121,Selected Races Total,Motor Vehicle Crashes,Selected Ages Total,Selected Sexes Total,101.0,Georgia,1.7809910068770938,Georgia - Fulton
Fulton,13121,Selected Races Total,Falls,Selected Ages Total,Selected Sexes Total,75.0,Georgia,1.3225180744136837,Georgia - Fulton
Fulton,13121,Selected Races Total,Accidental Discharge of Firearms,Selected Ages Total,Selected Sexes Total,1.0,Georgia,0.01763357432551578,Georgia - Fulton
Fulton,13121,Selected Races Total,Accidental Drowning and Submersion,Selected Ages Total,Selected Sexes Total,14.0,Georgia,0.24687004055722095,Georgia - Fulton
Fulton,13121,Selected Races Total,"Accidental Exposure to Smoke, Fire and Flames",Selected Ages Total,Selected Sexes Total,11.0,Georgia,0.1939693175806736,Georgia - Fulton
Fulton,13121,Selected Races Total,Accidental Poisoning and Exposure to Noxious Substances,Selected Ages Total,Selected Sexes Total,216.0,Georgia,3.808852054311409,Georgia - Fulton
Fulton,13121,Selected Races Total,Suffocation,Selected Ages Total,Selected Sexes Total,19.0,Georgia,0.33503791218479984,Georgia - Fulton
Fulton,13121,Selected Races Total,All Other Unintentional Injury,Selected Ages Total,Selected Sexes Total,43.0,Georgia,0.7582436959971787,Georgia - Fulton
Fulton,13121,Selected Races Total,Intentional Self-Harm (Suicide),Selected Ages Total,Selected Sexes Total,152.0,Georgia,2.6803032974783987,Georgia - Fulton
Fulton,13121,Selected Races Total,Assault (Homicide),Selected Ages Total,Selected Sexes Total,175.0,Georgia,3.085875506965262,Georgia - Fulton
Fulton,13121,Selected Races Total,Legal Intervention,Selected Ages Total,Selected Sexes Total,2.0,Georgia,0.03526714865103156,Georgia - Fulton
DeKalb,13089,Selected Races Total,Blood Poisoning,Selected Ages Total,Selected Sexes Total,103.0,OASIS,2.4104844371635856,OASIS - DeKalb
DeKalb,13089,Selected Races Total,HIV/AIDS,Selected Ages Total,Selected Sexes Total,21.0,OASIS,0.49145799204306106,OASIS - DeKalb
DeKalb,13089,Selected Races Total,TB,Selected Ages Total,Selected Sexes Total,3.0,OASIS,0.07020828457758016,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Meningitis,Selected Ages Total,Selected Sexes Total,0.0,OASIS,0.0,OASIS - DeKalb
DeKalb,13089,Selected Races Total,COVID-19,Selected Ages Total,Selected Sexes Total,47.0,OASIS,1.0999297917154225,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Oral Cancer,Selected Ages Total,Selected Sexes Total,15.0,OASIS,0.35104142288790074,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Throat Cancer,Selected Ages Total,Selected Sexes Total,25.0,OASIS,0.5850690381465012,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Stomach Cancer,Selected Ages Total,Selected Sexes Total,22.0,OASIS,0.5148607535689211,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Colon Cancer,Selected Ages Total,Selected Sexes Total,112.0,OASIS,2.621109290896326,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Liver Cancer,Selected Ages Total,Selected Sexes Total,41.0,OASIS,0.9595132225602621,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Pancreatic Cancer,Selected Ages Total,Selected Sexes Total,84.0,OASIS,1.9658319681722443,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Lung Cancer,Selected Ages Total,Selected Sexes Total,173.0,OASIS,4.048677743973789,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Skin Cancer,Selected Ages Total,Selected Sexes Total,8.0,OASIS,0.1872220922068804,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Breast Cancer,Selected Ages Total,Selected Sexes Total,117.0,OASIS,2.738123098525626,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Cervical Cancer,Selected Ages Total,Selected Sexes Total,7.0,OASIS,0.16381933068102036,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Uterine Cancer,Selected Ages Total,Selected Sexes Total,36.0,OASIS,0.8424994149309618,OASIS - DeKalb
